"","species","speed"
"1054","agouti",0.0967500000000001
"1055","agouti",0.0967500000000001
"1056","agouti",0.1005
"1057","agouti",0.154285714285714
"1058","agouti",0.0822857142857143
"1059","agouti",0.288
"1060","agouti",0.1515
"1061","agouti",0.315
"1062","agouti",0.420779220779221
"1063","squirrel",0.082987012987013
"1064","agouti",0.10125
"1065","agouti",0.233766233766234
"1066","agouti",0.409090909090909
"1067","agouti",0.596103896103896
"1068","coati",0.25159090909091
"1069","rat",0.124363636363636
"1070","agouti",0.106363636363636
"1071","agouti",0.392727272727272
"1072","rat",0.279818181818182
"1073","squirrel",0.0315584415584415
"1074","coati",0.338961038961039
"1075","coati",0.465
"1076","squirrel",0.140357142857143
"1077","agouti",0.324
"1078","agouti",0.151363636363637
"1079","squirrel",0.188181818181818
"1080","agouti",0.286363636363637
"1081","agouti",0.12
"1082","agouti",0.0556363636363636
"1083","agouti",0.111038961038961
"1084","agouti",0.261818181818182
"1085","coati",0.15875
"1086","coati",0.1695
"1087","rat",0.16875
"1088","agouti",0.125
"1089","agouti",0.0951923076923077
"1090","squirrel",0.18
"1091","agouti",0.138461538461538
"1092","agouti",0.181730769230769
"1093","agouti",0.304615384615384
"1094","agouti",0.57
"1095","rat",0.0996923076923076
"1096","squirrel",0.0276923076923077
"1097","agouti",0.0253846153846154
"1098","rat",0.0883636363636363
"1099","agouti",0.0989010989010989
"1100","rat",0.10125
"1101","agouti",0.0993750000000001
"1102","agouti",0.202909090909091
"1103","agouti",0.0468639053254439
"1104","agouti",0.110769230769231
"1105","agouti",0.0700961538461538
"1106","rat",0.0352447552447553
"1107","agouti",0.224307692307692
"1108","agouti",0.158241758241758
"1109","agouti",0.385714285714285
"1110","agouti",0.346153846153846
"1111","agouti",0.0477551020408163
"1112","agouti",0.083076923076923
"1113","agouti",0.0850549450549453
"1114","agouti",0.225
"1115","mouse",0.225
"1116","rat",0.172285714285714
"1117","agouti",0.108
"1118","agouti",0.0723214285714285
"1119","agouti",0.0375
"1120","agouti",0.0771428571428571
"1121","agouti",0.18
"1122","agouti",0.18
"1123","agouti",0.192
"1124","agouti",0.162857142857143
"1125","agouti",0.214285714285714
"1126","agouti",0.288
"1127","agouti",0.144
"1128","agouti",0.0187826086956521
"1129","rat",0.267857142857143
"1130","agouti",0.157040816326531
"1131","agouti",0.07125
"1132","agouti",0.036734693877551
"1133","agouti",0.0995999999999999
"1134","agouti",0.0707999999999999
"1135","agouti",0.0482727272727274
"1136","agouti",0.163714285714286
"1137","agouti",0.076
"1138","agouti",0.0883928571428571
"1139","rat",0.114
"1140","squirrel",0.0623999999999999
"1141","agouti",0.0685714285714286
"1142","agouti",0.1546875
"1143","agouti",0.10546875
"1144","coati",0.18984375
"1145","agouti",0.1265625
"1146","agouti",0.1546875
"1147","coati",0.1668
"1148","agouti",0.0492
"1149","agouti",0.0883928571428571
"1150","agouti",0.3375
"1151","rat",0.0575999999999999
"1152","agouti",0.15
"1153","agouti",0.063
"1154","agouti",0.0529411764705882
"1155","agouti",0.0860294117647059
"1156","agouti",0.2025
"1157","agouti",0.143697478991597
"1158","coati",0.145588235294118
"1159","agouti",0.058235294117647
"1160","agouti",0.0972794117647059
"1161","agouti",0.0352941176470588
"1162","agouti",0.331411764705882
"1163","agouti",0.0622058823529411
"1164","agouti",0.271875
"1165","agouti",0.185294117647059
"1166","coati",0.1625
"1167","coati",0.2
"1168","agouti",0.314285714285714
"1169","agouti",0.0533333333333333
"1170","agouti",0.227
"1171","squirrel",0.0564705882352941
"1172","squirrel",0.0645882352941176
"1173","agouti",0.0885714285714286
"1174","coati",0.0599999999999999
"1175","agouti",0.0568421052631578
"1176","agouti",0.0631578947368421
"1177","agouti",0.0999999999999999
"1178","agouti",0.0947368421052631
"1179","agouti",0.13
"1180","agouti",0.0947368421052631
"1181","agouti",0.0947368421052632
"1182","agouti",0.170526315789474
"1183","coati",0.106578947368421
"1184","coati",0.135338345864662
"1185","agouti",0.135338345864662
"1186","agouti",0.130263157894737
"1187","agouti",0.148872180451128
"1188","agouti",0.208421052631579
"1189","coati",0.165789473684211
"1190","agouti",0.189473684210526
"1191","coati",0.196240601503759
"1192","agouti",0.293684210526316
"1193","coati",0.209774436090226
"1194","agouti",0.260526315789474
"1195","agouti",0.350526315789473
"1196","agouti",0.26390977443609
"1197","agouti",0.397894736842105
"1198","agouti",0.248684210526316
"1199","agouti",0.338345864661654
"1200","agouti",0.621428571428571
"1201","agouti",0.142105263157895
"1202","agouti",0.163421052631579
"1203","mouse",0.04
"1204","agouti",0.0786315789473684
"1205","agouti",0.15
"1206","agouti",0.177157894736842
"1207","agouti",0.206052631578947
"1208","agouti",0.0744360902255639
"1209","agouti",0.350526315789473
"1210","agouti",0.161052631578947
"1211","agouti",0.187105263157895
"1212","agouti",0.147518796992481
"1213","rat",0.0184210526315789
"1214","agouti",0.0187218045112782
"1215","agouti",0.0426315789473683
"1216","agouti",0.0584210526315789
"1217","squirrel",0.0397894736842105
"1218","coati",0.0350526315789473
"1219","coati",0.0843157894736841
"1220","rat",0.0407368421052631
"1221","agouti",0.0596842105263157
"1222","agouti",0.362842105263158
"1223","agouti",0.0784962406015037
"1224","agouti",0.170526315789474
"1225","agouti",0.0378947368421053
"1226","agouti",0.284210526315789
"1227","agouti",0.0378947368421053
"1228","agouti",0.172894736842105
"1229","agouti",0.0373026315789474
"1230","agouti",0.266447368421053
"1231","agouti",0.396947368421052
"1232","agouti",0.169342105263158
"1233","agouti",0.0316507177033493
"1234","rat",0.140921052631579
"1235","agouti",0.106578947368421
"1236","agouti",0.0710526315789473
"1237","agouti",0.115578947368421
"1238","agouti",0.289736842105263
"1239","agouti",0.0396398891966759
"1240","agouti",0.122210526315789
"1241","agouti",0.0532894736842106
"1242","agouti",0.0671052631578947
"1243","agouti",0.115714285714286
"1244","agouti",0.21
"1245","coati",0.212142857142857
"1246","agouti",0.0829285714285714
"1247","agouti",0.155454545454545
"1248","agouti",0.128571428571429
"1249","agouti",0.0582954545454545
"1250","rat",0.134571428571428
"1251","rat",0.0654545454545454
"1252","agouti",0.0993506493506493
"1253","agouti",0.552272727272728
"1254","agouti",0.0860869565217391
"1255","agouti",0.0554347826086956
"1256","agouti",0.0803571428571428
"1257","rat",0.0779999999999999
"1258","agouti",0.25
"1259","agouti",0.05625
"1260","agouti",0.1875
"1261","agouti",0.27
"1262","agouti",0.1125
"1263","agouti",0.0703125000000001
"1264","agouti",0.0694285714285714
"1265","agouti",0.118681318681319
"1266","agouti",0.20376
"1267","agouti",0.0296703296703297
"1268","agouti",0.104761904761905
"1269","agouti",0.225
"1270","agouti",0.152307692307692
"1271","agouti",0.0371428571428571
"1272","agouti",0.0714285714285714
"1273","agouti",0.0599999999999999
"1274","agouti",0.128571428571429
"1275","agouti",0.0744827586206896
"1276","agouti",0.0879310344827586
"1277","agouti",0.0753694581280788
"1278","squirrel",0.136551724137931
"1279","agouti",0.133004926108374
"1280","agouti",0.0827586206896551
"1281","agouti",0.291724137931034
"1282","agouti",0.173793103448276
"1283","agouti",0.0221674876847291
"1284","agouti",0.0559285714285714
"1285","agouti",0.0257142857142857
"1286","squirrel",0.17751724137931
"1287","agouti",0.0306912442396313
"1288","agouti",0.0805645161290324
"1289","agouti",0.066774193548387
"1290","agouti",0.105882352941176
"1291","agouti",0.174375
"1292","agouti",0.0619411764705882
"1293","agouti",0.101911764705882
"1294","agouti",0.118928571428571
"1295","agouti",0.0692307692307692
"1296","agouti",0.0593406593406593
"1297","agouti",0.115384615384615
"1298","agouti",0.221538461538461
"1299","rat",0.117692307692308
"1300","agouti",0.0295384615384615
"1301","agouti",0.128
"1302","agouti",0.0881632653061224
"1303","agouti",0.119854721549637
"1304","coati",0.11928813559322
"1305","agouti",0.04875
"1306","coati",0.0456221198156682
"1307","coati",0.0296703296703297
"1308","agouti",0.0553235294117647
"1309","agouti",0.0678972712680578
"1310","coati",0.0236842105263158
"1311","agouti",0.0999999999999999
"1312","agouti",0.16
"1313","agouti",0.128571428571429
"1314","agouti",0.33
"1315","agouti",0.15
"1316","agouti",0.0806896551724137
"1317","coati",0.6375
"1318","coati",0.321428571428571
"1319","squirrel",0.208928571428571
"1320","Hedgehog",0.208640137869526
"1321","Hedgehog",0.0381416682796469
"1322","Hedgehog",0.0136098626234004
"1323","Hedgehog",0.371834734037334
"1324","Hedgehog",0.818470247564819
"1325","Hedgehog",0.345705119556607
"1326","Hedgehog",0.851427082214596
"1327","Hedgehog",0.326246363355377
"1328","Hedgehog",0.128502027558813
"1329","Hedgehog",0.216133768030968
"1330","Hedgehog",0.0405620982474528
"1331","Hedgehog",0.274384827908802
"1332","Hedgehog",0.412594835154604
"1333","Hedgehog",0.499998183964875
"1334","Hedgehog",0.394887667443221
"1335","Hedgehog",0.118296523017353
"1336","Hedgehog",0.301965374134994
"1337","Hedgehog",0.117087625296914
"1338","Hedgehog",0.0565560451641305
"1339","Hedgehog",0.0745588407720762
"1340","Hedgehog",0.393677562456855
"1341","Hedgehog",0.227494430623829
"1342","Hedgehog",0.014582848235849
"1343","Hedgehog",0.256997543191439
"1344","Hedgehog",0.00293711239832563
"1345","Hedgehog",0.00124923268579572
"1346","Hedgehog",0.30976541831713
"1347","Hedgehog",0.0515861344114581
"1348","Hedgehog",0.235974837981485
"1349","Hedgehog",0.417838566105201
"1350","Hedgehog",0.490203183658603
"1351","Hedgehog",0.234713366469427
"1352","Hedgehog",0.0757135722466685
"1353","Hedgehog",0.12247793505468
"1354","Hedgehog",0.208122930077733
"1355","Hedgehog",0.599907238780159
"1356","Hedgehog",0.655874758739266
"1357","Hedgehog",0.0303778324377097
"1358","Hedgehog",1.36521963174862
"1359","Hedgehog",1.27360337694479
"1360","Hedgehog",0.270214782006823
"1361","Hedgehog",1.57944120146567
"1362","Hedgehog",0.0130269359210894
"1363","Hedgehog",0.109502485829329
"1364","Hedgehog",0.197426940450087
"1365","Hedgehog",0.167452975180171
"1366","Hedgehog",0.0540761478570275
"1367","Hedgehog",0.00739879932672506
"1368","Hedgehog",0.164466781695918
"1369","Hedgehog",0.0952568695355254
"1370","Hedgehog",0.132059291945467
"1371","Hedgehog",0.0399034141119605
"1372","Hedgehog",0.0922790047044882
"1373","Hedgehog",0.209408970994381
"1374","Hedgehog",0.116540198387729
"1375","Hedgehog",0.0923535313719357
"1376","Hedgehog",0.113401553154002
"1377","Hedgehog",0.19021343755628
"1378","Hedgehog",0.289051612552526
"1379","Hedgehog",0.0904386460242194
"1380","Hedgehog",0.059455622157934
"1381","Hedgehog",0.113770869435068
"1382","Hedgehog",0.278821317503975
"1383","Hedgehog",0.069504888618792
"1384","Hedgehog",0.0522309281038538
"1385","Hedgehog",0.061854981622627
"1386","Hedgehog",0.20469073036909
"1387","Hedgehog",0.0186135256229369
"1388","Hedgehog",0.0785329082379773
"1389","Hedgehog",0.613964356283085
