"","species","speed"
"488","paca",0.312631578947368
"489","peccary",0.292105263157895
"490","brocket",0.416842105263158
"491","brocket",0.48
"492","paca",0.393157894736842
"493","paca",0.189473684210527
"494","paca",0.351473684210526
"495","brocket",0.113684210526316
"496","brocket",0.17187969924812
"497","brocket",0.45
"498","peccary",0.407368421052631
"499","brocket",0.117473684210526
"500","paca",0.0805263157894736
"501","paca",0.16
"502","paca",0.473684210526315
"503","brocket",0.0521052631578947
"504","brocket",0.142105263157895
"505","brocket",0.264078947368421
"506","peccary",0.0157894736842106
"507","peccary",0.243609022556391
"508","brocket",0.210315789473684
"509","brocket",0.588721804511278
"510","paca",0.0899999999999999
"511","brocket",0.246315789473684
"512","brocket",0.159157894736842
"513","peccary",0.0385714285714286
"514","brocket",0.109285714285714
"515","paca",0.1404
"516","peccary",0.3141
"517","peccary",0.371571428571428
"518","peccary",0.2493
"519","brocket",0.0318750000000001
"520","peccary",0.3735
"521","peccary",0.18
"522","brocket",0.197142857142857
"523","peccary",0.0530999999999999
"524","paca",0.12
"525","paca",0.114545454545454
"526","peccary",0.129545454545454
"527","brocket",0.238636363636364
"528","brocket",0.273214285714286
"529","paca",0.0756818181818183
"530","peccary",0.181168831168831
"531","peccary",0.0721428571428571
"532","paca",0.155454545454545
"533","peccary",0.391304347826087
"534","peccary",0.203478260869565
"535","brocket",0.0923478260869564
"536","peccary",0.1125
"537","brocket",0.1008
"538","peccary",0.171
"539","peccary",0.2325
"540","brocket",0.2448
"541","brocket",0.12
"542","peccary",0.288461538461538
"543","peccary",0.0957599999999999
"544","peccary",0.348
"545","peccary",0.124615384615385
"546","peccary",0.268269230769231
"547","brocket",0.222115384615384
"548","peccary",0.0904761904761904
"549","peccary",0.18
"550","peccary",0.2
"551","peccary",0.0868965517241378
"552","brocket",0.0581896551724138
"553","brocket",0.10551724137931
"554","peccary",0.136551724137931
"555","brocket",0.148965517241379
"556","peccary",0.155172413793103
"557","peccary",0.144642857142857
"558","brocket",0.104741379310345
"559","peccary",0.18
"560","brocket",0.192413793103448
"561","peccary",0.204827586206896
"562","peccary",0.217241379310345
"563","peccary",0.155172413793103
"564","brocket",0.223448275862069
"565","peccary",0.155172413793103
"566","peccary",0.28551724137931
"567","peccary",0.291724137931034
"568","peccary",0.341379310344827
"569","peccary",0.294827586206896
"570","brocket",0.372413793103448
"571","peccary",0.398275862068965
"572","peccary",0.136551724137931
"573","brocket",0.254482758620689
"574","peccary",0.093103448275862
"575","brocket",0.263793103448276
"576","brocket",0.167142857142857
"577","peccary",0.145862068965517
"578","brocket",0.046551724137931
"579","brocket",0.349137931034483
"580","peccary",0.0638709677419354
"581","peccary",0.123387096774194
"582","paca",0.0714374999999999
"583","paca",0.2390625
"584","peccary",0.058235294117647
"585","peccary",0.0857142857142857
"586","brocket",0.272727272727273
"587","brocket",0.111176470588235
"588","peccary",0.262285714285714
"589","brocket",0.146875
"590","brocket",0.105
"591","peccary",0.118285714285714
"592","brocket",0.402631578947368
"593","paca",0.0553846153846153
"594","peccary",0.0646153846153846
"595","brocket",0.0865384615384616
"596","peccary",0.0692307692307692
"597","peccary",0.0738461538461538
"598","brocket",0.0738461538461538
"599","peccary",0.110769230769231
"600","peccary",0.0791208791208791
"601","brocket",0.0865384615384615
"602","brocket",0.142105263157895
"603","paca",0.143076923076923
"604","peccary",0.212307692307692
"605","brocket",0.409615384615385
"606","paca",0.0415384615384615
"607","brocket",0.0636923076923076
"608","brocket",0.131707317073171
"609","peccary",0.230232558139535
"610","peccary",0.107790697674419
"611","brocket",0.0525974025974026
"612","peccary",0.237272727272727
"613","peccary",0.1476
"614","brocket",0.3328125
"615","brocket",0.073469387755102
"616","peccary",0.0918367346938775
"617","peccary",0.135918367346939
"618","peccary",0.109591836734694
"619","brocket",0.1656
"620","paca",0.110769230769231
"621","brocket",0.0599999999999999
"622","brocket",0.108
"623","brocket",0.111111111111111
"624","peccary",0.116517857142857
"625","brocket",0.160363636363636
"626","peccary",0.0122033898305085
"627","brocket",0.122033898305085
"628","brocket",0.170847457627118
"629","brocket",0.194516129032258
"630","brocket",0.0335403726708074
"631","peccary",0.0704347826086956
"632","brocket",0.0674999999999999
"633","brocket",0.0526829268292682
"634","brocket",0.056629213483146
"635","brocket",0.0960674157303372
"636","brocket",0.0393277310924369
"637","brocket",0.0451480263157895
"638","brocket",0.0189473684210526
"639","paca",0.12
"640","brocket",0.230921052631579
"641","peccary",0.487058823529411
"642","takin",0.16962147177385
"643","takin",1.67233193488008e-06
"644","takin",2.08485605533954e-06
"645","takin",0.120060704933359
"646","takin",1.04895090907289e-05
"647","takin",0.0566895678336748
"648","takin",1.01922118412731e-07
"649","takin",1.32944079786102e-07
"650","takin",1.75977063291201e-07
"651","takin",1.06259905822292e-07
"652","takin",1.2504559143517e-06
"653","takin",3.60709586750718e-06
"654","takin",1.07374945398552
"655","takin",0.96011773971061
"656","takin",1.40936378076205
"657","takin",2.05252987765849
"658","takin",1.68992658110438e-06
"659","takin",7.74517117242029e-07
"660","takin",1.73283214790092e-06
"661","takin young",1.94576616586618e-06
"662","takin young",4.43937514233348e-06
"663","takin",1.6991377238588e-06
"664","takin",2.13617399283944e-06
"665","takin",1.38820714670782e-05
"666","takin",3.63608422634286e-07
"667","takin",9.03031622398725e-07
"668","takin",6.21293158202555e-07
"669","takin",5.95269603203379e-05
"670","takin",8.15871954326604e-07
"671","takin",8.2024470549814e-07
"672","takin",4.01578584766362e-05
"673","takin",3.45528417868402e-05
"674","takin",2.76255948540674e-05
"675","takin",2.09113674666902e-05
"676","takin",1.34895878605935e-05
"677","takin",1.88577794367939e-05
"678","takin",1.97318939097534e-05
"679","takin",1.47805231067525e-05
"680","takin",1.04313031211389e-05
"681","takin",6.65486091462509e-06
"682","takin",1.57671358260145e-06
"683","takin",1.80962656439507e-06
"684","takin",0.880636031037544
"685","takin",0.222456436893993
"686","takin",0.582166318821138
"687","takin",0.20982063269072
"688","takin young",0.297476126185146
"689","takin",0.633708922261155
"690","takin",2.25611206120055e-06
"691","takin",1.53791462902836e-06
"692","takin",4.24942402656393e-06
"693","takin",6.38245436692263e-06
"694","takin",0.000148257304381257
"695","takin",8.73968450204232e-05
"696","takin",1.07131448017651e-05
"697","takin",5.24102746002355e-06
"698","takin",0.0477379553891037
"699","takin",0.217106911208022
"700","takin",0.130411859573312
"701","takin",0.179415222812778
"702","takin",0.346529923892271
"703","takin",0.0233308582663489
"704","takin",0.0078490961542621
"705","takin",0.0126303119836882
"706","takin",0.00349848719056312
"707","takin",0.0270956116544991
"708","takin",0
"709","takin",0.177675011838442
"710","takin",0.189980287896679
"711","takin",0.0992521973733564
"712","takin",0.128674323588335
"713","takin",0.172497844423078
"714","takin",0
"715","takin",0
"716","takin",0
"717","takin",0.00341036069788542
"718","takin",0.00349307073924532
"719","takin",0.024383499780676
"720","takin",0.0145764723231796
"721","takin young",0.146558975797072
"722","takin",0.0182526713095
"723","takin",0.127024260206621
"724","takin",0.145731605086379
"725","takin",0.0375636655907703
"726","takin",0.092498227958449
"727","takin",0.129240163090107
"728","takin",0.090918894256121
"729","takin",0.0114540846626183
"730","takin",0.162756811186338
"731","takin",0.0110300441271695
"732","takin",0.0792811737269588
"733","takin",0.000480045549838752
"734","takin",0.00692231216431832
"735","takin",0.020159622327611
"736","takin",3.82634721506505e-06
"737","takin",6.29554965741559e-06
"738","takin",5.77472949322471e-06
"739","takin",7.29206968598033e-06
"740","takin",5.5463543668674e-06
"741","takin",5.26695626242971e-06
"742","takin",3.16911776728718e-06
"743","takin",4.34895793336667e-05
"744","takin",1.45178921854841e-05
"745","takin",2.44914324926691e-05
"746","takin",9.89642835122429e-06
"747","takin",2.83359484929288e-05
"748","takin",3.10642140747696e-05
"749","takin",6.71236916945315e-05
"750","takin",4.50216054269491e-05
"751","takin",3.06117810182476e-05
"752","takin",3.48777133543015e-05
"753","takin",2.13915379276935e-05
"754","takin",2.126657185359e-05
"755","takin",1.16579280569562e-05
"756","takin",2.95733404046504e-05
"757","takin",1.9725668609296e-05
"758","takin",0.000235783058360479
"759","takin",1.68207171399583e-05
"760","takin",1.29981423644675e-05
"761","takin young",2.34376025385966e-05
"762","takin young",0.10654097032578
"763","takin",0.123085078154669
"764","takin",0.0999957628725091
"765","takin",0.0461082367166754
"766","takin young",0.0135265143588393
"767","takin",0.109827437568705
"768","takin",0.0493544259806471
"769","takin",0.145274876628288
"770","takin",0.136514171441009
"771","takin",0.00206384829809928
"772","takin",0.0883521874217343
"773","takin",0.143661562444409
"774","takin",0.166609895163475
"775","takin",0.163341359850553
"776","takin",0.155734484773704
"777","takin",0.414165318040955
"778","takin",0.156773916852148
"779","takin",0.182776597717279
"780","takin",0.156739820525201
"781","takin young",0.15200426042003
"782","takin",0.126739650591828
"783","takin young",0.161127974249312
"784","takin young",0.130366028136727
"785","takin young",0.17408480869066
"786","takin young",0.132713467463442
"787","takin young",0.152958094299893
"788","takin",0.154039422046011
"789","takin",0.0121955738149073
"790","takin",0.126019116403419
"791","takin",0.127294506651611
"792","takin",0.389394216804464
"793","takin",0.158485687754679
"794","takin",0.0717891015075926
"795","takin",0.132426395546803
"796","takin",0.145150867282702
"797","takin",0.0970443384345099
"798","takin",0.096531082900287
"799","takin young",0.00888585460111421
"800","takin young",0
"801","takin",0.0683954797832089
"802","takin young",0.186583127257104
"803","takin",0
"804","takin",0.00895401289355677
"805","takin",0.0330227807750337
"806","takin young",0.212682072106522
"807","takin young",0.148495347057262
"808","takin",0.085365620176865
"809","takin",0.350465897975149
"810","takin",0.57161857048074
"811","takin",0.0829722435898628
"812","takin",2.29712430537903
"813","takin",0.171937948589682
"814","takin",0.439913117660233
"815","takin young",0.218129595479788
"816","takin",0.140289043187969
"817","takin",0.00942930693166498
"818","takin",0.0485707943349341
"819","takin",0.0336338462542357
"820","takin",0.0606914409117411
"821","takin",0.0373365172307211
"822","takin",0.0309550247197064
"823","takin",0.0261689765663102
"824","takin",0.0317768761734448
"825","takin",0.0933463566082872
"826","takin",0.281419062880642
"827","takin",0.157631017789825
"828","takin",0
"829","takin",0.262797219607569
"830","takin",0.478155081791122
"831","takin",0.14890985801074
"832","takin",0.0254877705745102
"833","takin",0.0339267700813212
"834","takin",0
"835","takin",0.257147931475229
"836","takin",0.51510331005111
"837","takin",0.0733939832400763
"838","takin",0.00979521785529053
"839","takin",0.03007407604929
"840","takin",0.00637415307157873
"841","takin",0.0255199343376216
"842","takin",0.305025284654639
"843","takin",0.24263363104346
"844","takin",0.163262237491346
"845","takin",0.013932825873673
"846","takin",0.0268131415743992
"847","takin",0.132055389841922
"848","takin",0.035388273619266
"849","takin",0.0406407225307524
"850","takin",0.118054691059129
"851","takin",0.023404690512731
"852","takin",0.128072083354885
"853","takin",0.00654477327692829
"854","takin",0.123019995351864
"855","takin",0
"856","takin",0.0984649970633846
"857","takin",1.46043711442093e-05
"858","takin",0.0889889589639587
"859","takin",1.56932402634408e-05
"860","takin",0.0936291347552438
"861","takin",0.0948548383750456
"862","takin",0.201245443773141
"863","takin",0
"864","takin",0.0854340730858638
"865","takin",0.000131836134819332
"866","takin",0.00027521645181644
"867","takin",5.79980848052177e-06
"868","takin",3.94614165570964e-06
"869","takin",6.31366924381214e-06
"870","takin",4.02306406551986e-06
"871","takin",3.71458603487814e-06
"872","takin",4.68832373057851e-06
"873","takin",3.49984654896123e-06
"874","takin",3.45969602191072e-06
"875","takin",3.67130157118533e-06
"876","takin",2.07614302076067e-06
"877","takin",3.97304253968556e-06
"878","takin",1.02125611174194e-05
"879","takin",6.12008802696627e-06
"880","takin",1.89324909172493e-06
"881","takin",6.15515740246476e-06
"882","takin",2.83336629982546e-06
"883","takin",3.14700673537726e-06
"884","takin",1.06867008106794e-06
"885","takin",3.7716194556184e-06
"886","takin",3.47241288105842e-06
"887","takin",4.78380317201715e-06
"888","takin",3.48486771300471e-06
"889","takin",2.29896701935207e-06
"890","takin",1.43848994640183e-06
"891","takin",2.59312885329005e-06
"892","takin",3.86663980080865e-06
"893","takin",2.64358894156441e-06
"894","takin",0.157062482185351
"895","takin",3.10625316134533e-06
"896","takin",2.67896334710888e-06
"897","takin",1.22762958408678e-06
"898","takin",2.31207931191215e-06
"899","takin",3.0054469341141e-06
"900","takin",2.5965481405417e-06
"901","takin",3.25018814543097e-06
"902","takin",2.38778116523257e-06
"903","takin",2.0476327815842e-06
"904","takin",2.12922981092049e-06
"905","takin",3.22217507195548e-06
"906","takin",4.45517964559056e-06
"907","takin",3.49384942620619e-06
"908","takin",1.59838209313696e-06
"909","takin young",3.55939817800505e-06
"910","takin",7.28238513442468e-06
"911","takin",4.66113654022523e-06
"912","takin",3.72385443344923e-06
"913","takin",3.28035391661688e-06
"914","takin young",3.81521304376059e-06
"915","takin",4.0150753042135e-06
"916","takin",3.63547530639483e-06
"917","takin",3.6612147213264e-06
"918","takin",1.89711501297951e-06
"919","takin",2.1453841359287e-06
"920","takin",1.36457861790644e-06
"921","takin",3.08037890442517e-06
"922","takin",8.98429002425001e-07
"923","takin",1.55605956770874e-06
"924","takin",5.3051951282449e-06
"925","takin",2.39372193793742e-06
"926","takin",9.37950246594776e-07
"927","takin",2.38182682891159e-06
"928","takin young",4.33198014101618e-06
"929","takin young",2.76529319753693e-06
"930","takin",2.71321144722758e-06
"931","takin young",3.9410178275616e-06
"932","takin",3.31094635395494e-06
"933","takin",4.44982639329518e-06
"934","takin",8.63182134607734e-06
"935","takin",3.32597750718444e-06
"936","takin",4.00964043151359e-06
"937","takin",3.45890281207283e-06
"938","takin",5.14844586775819e-06
"939","takin",3.82052622005942e-06
"940","takin",3.22215979484074e-06
"941","takin",2.93577423865602e-06
"942","takin",3.82956400882827e-06
"943","takin",3.96902828554626e-06
"944","takin",8.6004972331769e-07
"945","takin",5.35441426534661e-06
"946","takin",4.04569264076649e-06
"947","takin",2.81130328399649e-06
"948","takin",3.90373850145503e-06
"949","takin",3.63240646130372e-06
"950","takin",3.10312873657284e-06
"951","takin",2.59816487241994e-06
"952","takin",4.25712619148783e-06
"953","takin",8.41465248685088e-07
"954","takin",3.57093522685155e-06
"955","takin",2.68431615134374e-06
"956","takin",2.64694053284494e-06
"957","takin",3.44460668161738e-06
"958","takin",1.5142410753535e-06
"959","takin",2.20710057651865e-06
"960","takin",2.3697955920406e-06
"961","takin young",2.23376801323783e-06
"962","takin",5.07584810354287e-06
"963","takin",1.72160332903086e-06
"964","takin",5.69476580608732e-06
"965","takin",3.47625899568834e-06
"966","takin young",5.0113831871668e-06
"967","takin",2.45854062838483e-06
"968","takin",2.36079347981434e-06
"969","takin",1.96034783285524e-06
"970","takin",5.23570165809335e-06
"971","takin",3.62102777035334e-06
"972","takin young",3.9199866755358e-06
"973","takin",4.1084033052513e-06
"974","takin",4.54112968372001e-06
"975","takin",7.07812197487639e-06
"976","takin",3.45846749614989e-06
"977","takin",4.60066490094797e-06
"978","takin",5.73211682036234e-06
"979","takin",7.29584052368611e-06
"980","takin young",1.22144870187138e-05
"981","takin",1.84276086086826e-05
"982","takin",1.58952546668584e-05
"983","takin",1.36326674809417e-05
"984","takin",0.000121369823966364
"985","takin",9.65683679455519e-06
"986","takin",0.115059878575736
"987","takin",0
"988","takin young",0
"989","takin young",0.181464605861003
